Exchange_Date,Close,High,Low,Open,Log_Returns
2015-03-25,2061.0475,-30.4542999999999,-0.0145609724074824,2061.0475,-0.014668023818816137
2015-03-26,2056.1488,-4.89870000000019,-0.0023768011169078,2056.1488,-0.0023796301923379656
2015-03-27,2061.022,4.8732,0.0023700619332608,2061.022,0.002367257766302794
2015-03-30,2086.2373,25.2152999999998,0.0122343672216987,2086.2373,0.01216013221660843
2015-03-31,2067.8872,-18.3500999999997,-0.0087957875165973,2067.8872,-0.008834698793867515
2015-04-01,2059.6909,-8.19630000000006,-0.0039636107810909,2059.6909,-0.003971486704588415
2015-04-02,2066.9649,7.27399999999989,0.0035315978722826,2066.9649,0.003525376423983083
2015-04-06,2080.6178,13.6529,0.0066052887497025,2080.6178,0.006583569419141915
2015-04-07,2076.3337,-4.28409999999985,-0.0020590518835318,2076.3337,-0.0020611746452796342
2015-04-08,2081.904,5.57029999999986,0.0026827575933482,2081.904,0.002679165422377726
2015-04-09,2091.1812,9.27719999999999,0.0044561132501786,2091.1812,0.004446214174237265
2015-04-10,2102.0553,10.8741,0.0051999798008895,2102.0553,0.005186506592681362
2015-04-13,2092.4296,-9.62570000000005,-0.0045791849529363,2092.4296,-0.004589701537558144
2015-04-14,2095.8354,3.4058,0.0016276772226888,2095.8354,0.001626353991785508
2015-04-15,2106.6263,10.7909,0.0051487344855421,2106.6263,0.005135525073908704
2015-04-16,2104.9858,-1.64049999999997,-0.0007787332760442,2104.9858,-0.0007790366463084551
2015-04-17,2081.1778,-23.808,-0.0113102900741658,2081.1778,-0.011374737814170765
2015-04-20,2100.4009,19.2231000000002,0.0092366447499104,2100.4009,0.009194247817096554
2015-04-21,2097.2889,-3.11200000000008,-0.0014816219132262,2097.2889,-0.0014827206003331075
2015-04-22,2107.9641,10.6752000000001,0.0050899997611202,2107.9641,0.005077089502612655
2015-04-23,2112.929,4.96489999999994,0.0023553057663552,2112.929,0.0023525363813752267
2015-04-24,2117.6899,4.76089999999977,0.0022532228957999,2117.6899,0.0022506881958726695
2015-04-27,2108.9211,-8.76879999999983,-0.0041407384527828,2108.9211,-0.004149335049295247
2015-04-28,2114.7615,5.84040000000005,0.0027693781431652,2114.7615,0.002765550480716653
2015-04-29,2106.851,-7.91049999999996,-0.0037406109388694,2106.851,-0.0037476245194812186
2015-04-30,2085.5137,-21.3373000000001,-0.0101275790267086,2085.5137,-0.010179211861403558
2015-05-01,2108.2903,22.7766000000001,0.0109213379897721,2108.2903,0.010862130868620803
2015-05-04,2114.4865,6.19619999999986,0.0029389690784043,2114.4865,0.002934658751994614
2015-05-05,2089.4601,-25.0264000000002,-0.0118356868204172,2089.4601,-0.01190628617584159
2015-05-06,2080.1451,-9.3149999999996,-0.0044580894365963,2080.1451,-0.0044680563506026005
2015-05-07,2087.9973,7.85219999999981,0.0037748328229601,2087.9973,0.0037677260205853584
2015-05-08,2116.0951,28.0978,0.0134568181673415,2116.0951,0.013367079359250652
2015-05-11,2105.3275,-10.7676000000001,-0.0050884291542474,2105.3275,-0.005101419294886468
2015-05-12,2099.1159,-6.21160000000009,-0.002950419827794,2099.1159,-0.0029547808964755997
2015-05-13,2098.4776,-0.638299999999617,-0.0003040803988,2098.4776,-0.00030412664061900256
2015-05-14,2121.0952,22.6176,0.0107780993230521,2121.0952,0.010720429620338307
2015-05-15,2122.7341,1.63889999999992,0.0007726668751124,2122.7341,0.0007723685217378002
2015-05-18,2129.2039,6.46979999999985,0.0030478617175838,2129.2039,0.0030432264032024046
2015-05-19,2127.8251,-1.37879999999996,-0.0006475659752454,2127.8251,-0.0006477757366527819
2015-05-20,2125.8488,-1.97629999999981,-0.000928788743022,2125.8488,-0.0009292203345455553
2015-05-21,2130.8169,4.96809999999959,0.0023369959331066,2130.8169,0.0023342694052076885
2015-05-22,2126.0614,-4.75549999999976,-0.002231773175818,2126.0614,-0.002234267293132557
2015-05-26,2104.1994,-21.8620000000001,-0.0102828638909488,2104.1994,-0.010336097781520732
2015-05-27,2123.4759,19.2764999999999,0.0091609663989068,2123.4759,0.009119259271112271
2015-05-28,2120.7898,-2.6860999999999,-0.0012649543138209,2120.7898,-0.0012657550438582089
2015-05-29,2107.3896,-13.4002,-0.0063184951191296,2107.3896,-0.006338541295137321
2015-06-01,2111.7316,4.3420000000001,0.002060368903785,2111.7316,0.0020582492547817632
2015-06-02,2109.5972,-2.13439999999991,-0.0010107345081164,2109.5972,-0.0010112456446839473
2015-06-03,2114.0674,4.47019999999975,0.0021189827138563,2114.0674,0.00211674083642662
2015-06-04,2095.8441,-18.2233000000001,-0.0086200184535271,2095.8441,-0.008657385705162423
2015-06-05,2092.8309,-3.01319999999987,-0.0014377023558192,2092.8309,-0.0014387368414916996
2015-06-08,2079.2804,-13.5504999999998,-0.0064747228263878,2079.2804,-0.006495774763733315
2015-06-09,2080.1521,0.871699999999692,0.0004192315764625,2080.1521,0.0004191437234582462
2015-06-10,2105.2023,25.0502000000001,0.0120424847779161,2105.2023,0.011970550989942026
2015-06-11,2108.8562,3.65390000000025,0.0017356526733797,2108.8562,0.0017341481688917856
2015-06-12,2094.1057,-14.7505000000001,-0.006994549936596,2094.1057,-0.007019126469242626
2015-06-15,2084.4253,-9.68040000000019,-0.0046226892940505,2084.4253,-0.004633406964601069
2015-06-16,2096.2924,11.8670999999999,0.0056932239308359,2096.2924,0.005677078781123068
2015-06-17,2100.4437,4.15129999999999,0.001980305800851,2100.4437,0.0019783475801428843
2015-06-18,2121.2354,20.7917000000002,0.0098987180660925,2121.2354,0.009850046682396092
2015-06-19,2109.9883,-11.2471,-0.0053021460984481,2109.9883,-0.005316252359471306
2015-06-22,2122.8468,12.8584999999998,0.006094109621366,2122.8468,0.006075615633552944
2015-06-23,2124.1985,1.35170000000016,0.0006367393068591,2124.1985,0.0006365366743981693
2015-06-24,2108.5781,-15.6203999999998,-0.0073535500566448,2108.5781,-0.007380720688208451
2015-06-25,2102.3121,-6.26600000000008,-0.0029716708145646,2102.3121,-0.00297609499525941
2015-06-26,2101.4874,-0.824700000000121,-0.0003922823828108,2101.4874,-0.0003923593456729001
2015-06-29,2057.6411,-43.8463000000002,-0.0208644125108721,2057.6411,-0.02108515013820602
2015-06-30,2063.1118,5.47070000000031,0.0026587241088838,2063.1118,0.002655195954149992
2015-07-01,2077.4243,14.3125,0.0069373361152798,2077.4243,0.006913383513451876
2015-07-02,2076.7757,-0.648599999999988,-0.0003122135425103,2076.7757,-0.00031226229130533684
2015-07-06,2068.7566,-8.01909999999998,-0.0038613221447072,2068.7566,-0.0038687962953325213
2015-07-07,2081.3409,12.5843,0.0060830259103463,2081.3409,0.006064598998064898
2015-07-08,2046.684,-34.6569000000002,-0.0166512367099499,2046.684,-0.016791426958084405
2015-07-09,2051.3114,4.62740000000008,0.0022609254775041,2051.3114,0.002258373431430151
2015-07-10,2076.6184,25.3069999999998,0.0123369859885729,2076.6184,0.012261505543658022
2015-07-13,2099.5992,22.9808000000003,0.0110664530373035,2099.5992,0.011005667885436101
2015-07-14,2108.955,9.35579999999982,0.0044559933152955,2108.955,0.004446094771419447
2015-07-15,2107.403,-1.55200000000013,-0.0007359094907194,2107.403,-0.0007361804050291382
2015-07-16,2124.2865,16.8835000000004,0.0080115193914027,2124.2865,0.007979597551539623
2015-07-17,2126.6439,2.35739999999987,0.0011097373165059,2126.6439,0.0011091220132246559
2015-07-20,2128.2836,1.63970000000018,0.000771027062876,2128.2836,0.0007707299742093006
2015-07-21,2119.21,-9.07360000000017,-0.0042633415960167,2119.21,-0.004272455549955589
2015-07-22,2114.1512,-5.05880000000025,-0.0023871159535865,2114.1512,-0.002389969657193413
2015-07-23,2102.148,-12.0031999999997,-0.0056775504041525,2102.148,-0.005693728958882433
2015-07-24,2079.6492,-22.4988000000003,-0.0107027668841586,2079.6492,-0.010760453466897132
2015-07-27,2067.6418,-12.0074,-0.0057737622287451,2067.6418,-0.005790494831680942
2015-07-28,2093.2533,25.6115,0.0123868167107088,2093.2533,0.012310727785308527
2015-07-29,2108.5686,15.3153000000002,0.0073165058428429,2108.5686,0.007289870055657611
2015-07-30,2108.63,0.0614000000000487,2.91192802548842e-05,2108.63,2.9118856296830163e-05
2015-07-31,2103.8354,-4.79460000000017,-0.0022737986275449,2103.8354,-0.0022763876329734726
2015-08-03,2098.0397,-5.79570000000012,-0.0027548257815227,2098.0397,-0.0027586272973470246
2015-08-04,2093.3239,-4.71579999999994,-0.0022477172381437,2093.3239,-0.0022502471462580885
2015-08-05,2099.8422,6.51830000000018,0.0031138516117836,2099.8422,0.0031090136164515178
2015-08-06,2083.5585,-16.2837,-0.0077547255693784,2083.5585,-0.007784949808890492
2015-08-07,2077.5684,-5.99009999999998,-0.0028749372767791,2077.5684,-0.0028790778467753745
2015-08-10,2104.1825,26.6140999999998,0.0128102160198431,2104.1825,0.012728859264330214
2015-08-11,2084.0735,-20.1089999999999,-0.0095566805635917,2084.0735,-0.009602638674327344
2015-08-12,2086.0464,1.97290000000021,0.0009466556721728,2086.0464,0.0009462078762754641
2015-08-13,2083.3873,-2.65910000000031,-0.001274707983485,2083.3873,-0.0012755211147833948
2015-08-14,2091.5436,8.1563000000001,0.0039149225878453,2091.5436,0.003907279220710168
2015-08-17,2102.4364,10.8928000000001,0.0052080195698526,2102.4364,0.0051945047392922
2015-08-18,2096.9194,-5.51699999999983,-0.0026240984031668,2096.9194,-0.0026275473843468088
2015-08-19,2079.6107,-17.3087,-0.008254346828972,2079.6107,-0.008288602585931119
2015-08-20,2035.7341,-43.8766000000003,-0.0210984680930908,2035.7341,-0.02132422178911084
2015-08-21,1970.8891,-64.8449999999998,-0.0318533741710176,1970.8891,-0.03237173021260632
2015-08-24,1893.2139,-77.6752000000001,-0.039411248456344,1893.2139,-0.040208899643358866
2015-08-25,1867.6109,-25.6030000000001,-0.0135235643473778,1867.6109,-0.013615840624201854
2015-08-26,1940.5107,72.8998000000001,0.0390337194969253,1940.5107,0.0382911653892503
2015-08-27,1987.6625,47.1517999999999,0.0242986549880915,1987.6625,0.024008139355996112
2015-08-28,1988.8714,1.20890000000009,0.0006082018451322,1988.8714,0.0006080169653489135
2015-08-31,1972.1847,-16.6867,-0.0083900346699137,1972.1847,-0.008425429123630888
2015-09-01,1913.8527,-58.3320000000001,-0.0295773514519204,1913.8527,-0.030023582230509674
2015-09-02,1948.8626,35.0099,0.0182928916107285,1948.8626,0.01812758952762241
2015-09-03,1951.1278,2.26520000000005,0.0011623189854431,1951.1278,0.0011616440157005646
2015-09-04,1921.2244,-29.9033999999999,-0.0153262128703204,1921.2244,-0.015444873241452675
2015-09-08,1969.4145,48.1901,0.0250830147691233,1969.4145,0.024773599329513816
2015-09-09,1942.0378,-27.3767,-0.0139009335007943,1942.0378,-0.01399845630366106
2015-09-10,1952.2868,10.249,0.0052774461959494,1952.2868,0.005263569278485893
2015-09-11,1961.0457,8.75889999999981,0.0044864822115274,1961.0457,0.004476447951369274
2015-09-14,1953.0261,-8.01959999999985,-0.0040894508475757,1953.0261,-0.004097835518633794
2015-09-15,1978.0867,25.0606,0.0128316769550596,1978.0867,0.012750048533066924
2015-09-16,1995.3107,17.2239999999999,0.0087074039777932,1995.3107,0.008669713170474143
2015-09-17,1990.2043,-5.10639999999989,-0.0025592004292864,1990.2043,-0.002562480780618025
2015-09-18,1958.0328,-32.1715000000002,-0.0161649233699275,1958.0328,-0.01629700102791907
2015-09-21,1966.9703,8.9375,0.0045645302775316,1966.9703,0.00455414440164196
2015-09-22,1942.7441,-24.2262000000001,-0.0123165052365051,1942.7441,-0.012392981986770015
2015-09-23,1938.7593,-3.98479999999995,-0.0020511193419658,1938.7593,-0.0020532257680903852
2015-09-24,1932.2412,-6.5181,-0.0033619954782422,1932.2412,-0.0033676596839592988
2015-09-25,1931.3399,-0.901299999999992,-0.00046645315295,1931.3399,-0.0004665619760638733
2015-09-28,1881.769,-49.5708999999999,-0.0256665851515831,1881.769,-0.02600171887658526
2015-09-29,1884.0852,2.31619999999998,0.0012308630868082,1884.0852,0.0012301061958614962
2015-09-30,1920.0266,35.9413999999999,0.0190763135340164,1920.0266,0.01889664204880701
2015-10-01,1923.8201,3.79349999999999,0.0019757538775764,1923.8201,0.001973804642933702
2015-10-02,1951.3598,27.5397,0.0143151118963774,1951.3598,0.014213618131749836
2015-10-05,1987.0541,35.6943000000001,0.0182920135999523,1987.0541,0.018126727289299756
2015-10-06,1979.915,-7.1391000000001,-0.0035928060539469,1979.915,-0.0035992756823460988
2015-10-07,1995.8265,15.9114999999999,0.0080364561104895,1995.8265,0.008004335771454086
2015-10-08,2013.4309,17.6044000000002,0.0088206064004061,2013.4309,0.008781932105873707
2015-10-09,2014.8926,1.46169999999984,0.0007259747528459,2014.8926,0.0007257113606446576
2015-10-12,2017.4562,2.56360000000018,0.0012723258798013,2017.4562,0.0012715171591272463
2015-10-13,2003.6903,-13.7659000000001,-0.0068233947284704,2003.6903,-0.006846780527349312
2015-10-14,1994.2424,-9.44789999999989,-0.0047152496570951,1994.2424,-0.004726401516436301
2015-10-15,2023.8618,29.6193999999998,0.0148524572539426,2023.8618,0.014743239616239287
2015-10-16,2033.1104,9.24860000000012,0.0045697784305233,2033.1104,0.0045593686944819245
2015-10-19,2033.6644,0.55399999999986,0.0002724888918968,2033.6644,0.0002724517735414302
2015-10-20,2030.7672,-2.89719999999988,-0.0014246205027731,2030.7672,-0.0014256362393690052
2015-10-21,2018.941,-11.8262,-0.0058235133992709,2018.941,-0.0058405361738360665
2015-10-22,2052.5088,33.5678,0.0166264393065474,2052.5088,0.016489733273181463
2015-10-23,2075.1513,22.6424999999999,0.0110316213991384,2075.1513,0.010971216897515308
2015-10-26,2071.1815,-3.96979999999985,-0.0019130171375937,2071.1815,-0.0019148492918793407
2015-10-27,2065.8923,-5.28920000000016,-0.0025537114926915,2065.8923,-0.002556977775833716
2015-10-28,2090.3539,24.4616000000001,0.0118406946964273,2090.3539,0.011771142166148284
2015-10-29,2089.4074,-0.946500000000015,-0.0004527941417001,2089.4074,-0.00045289668392230024
2015-10-30,2079.3598,-10.0475999999999,-0.0048088276130351,2079.3598,-0.004820427226509306
2015-11-02,2104.049,24.6891999999998,0.0118734622069734,2104.049,0.011803525702565347
2015-11-03,2109.7875,5.73849999999993,0.0027273604369479,2109.7875,0.002723647938154402
2015-11-04,2102.3137,-7.47379999999976,-0.0035424420705875,2102.3137,-0.003548731375892013
2015-11-05,2099.9291,-2.38460000000032,-0.0011342741095205,2099.9291,-0.0011349178852564012
2015-11-06,2099.2035,-0.725599999999758,-0.0003455354754595,2099.2035,-0.0003455951865971317
2015-11-09,2078.58,-20.6235000000001,-0.0098244405556679,2078.58,-0.00987301880304633
2015-11-10,2081.7172,3.13720000000012,0.0015092996180085,2081.7172,0.0015081617700985408
2015-11-11,2075.0032,-6.71399999999994,-0.0032252219465736,2075.0032,-0.003230434184977135
2015-11-12,2045.9656,-29.0376000000001,-0.0139940025152733,2045.9656,-0.01409284175629015
2015-11-13,2023.0394,-22.9262000000001,-0.0112055647465432,2023.0394,-0.011268820072199657
2015-11-16,2053.185,30.1456000000001,0.0149011432995324,2053.185,0.014791211986467871
2015-11-17,2050.4359,-2.7491,-0.001338944128269,2050.4359,-0.0013398413149028783
2015-11-18,2083.581,33.1451000000002,0.0161649042527982,2083.581,0.016035643321311025
2015-11-19,2081.2377,-2.3433,-0.0011246503015721,2081.2377,-0.0011252831952898138
2015-11-20,2089.1662,7.92849999999999,0.0038095120033622,2089.1662,0.003802274188382194
2015-11-23,2086.59,-2.57619999999997,-0.0012331235303347,2086.59,-0.001233884452760422
2015-11-24,2089.1399,2.54989999999998,0.0012220417044076,2089.1399,0.0012212956192137277
2015-11-25,2088.8726,-0.267299999999977,-0.0001279473911727,2088.8726,-0.00012795557713854354
2015-11-27,2090.1068,1.23419999999987,0.0005908450328659,2090.1068,0.0005906705526633542
2015-11-30,2080.4068,-9.69999999999982,-0.0046409111725773,2080.4068,-0.004651713635973158
2015-12-01,2102.6327,22.2258999999999,0.0106834394119457,2102.6327,0.010626774698528721
2015-12-02,2079.5062,-23.1265000000003,-0.0109988301808491,2079.5062,-0.011059764529840485
2015-12-03,2049.6156,-29.8905999999997,-0.0143738931867574,2049.6156,-0.014478198309733514
2015-12-04,2091.6874,42.0717999999997,0.0205266782707937,2091.6874,0.02031884527862306
2015-12-07,2077.0716,-14.6157999999996,-0.006987564202949,2077.0716,-0.007012091554102491
2015-12-08,2063.5936,-13.4780000000001,-0.0064889433758566,2063.5936,-0.006510088089793067
2015-12-09,2047.6232,-15.9704000000002,-0.0077391207260965,2047.6232,-0.007769223132252888
2015-12-10,2052.2323,4.60910000000013,0.0022509512492338,2052.2323,0.002248421653756901
2015-12-11,2012.3737,-39.8586,-0.0194220702987669,2012.3737,-0.01961315695156134
2015-12-14,2021.9396,9.56589999999983,0.0047535405576011,2021.9396,0.004742278160423505
2015-12-15,2043.409,21.4694000000002,0.0106182202475287,2043.409,0.010562242851807077
2015-12-16,2073.0661,29.6570999999999,0.0145135408525654,2073.0661,0.014409227511134236
2015-12-17,2041.8879,-31.1782000000001,-0.0150396555131552,2041.8879,-0.015153898024698126
2015-12-18,2005.5497,-36.3381999999999,-0.0177963736402963,2005.5497,-0.017956633305103886
2015-12-21,2021.15,15.6003000000001,0.0077785656471141,2021.15,0.007748468579277356
2015-12-22,2038.9675,17.8174999999999,0.0088155258145114,2038.9675,0.008776895929316847
2015-12-23,2064.292,25.3244999999999,0.0124202568211607,2064.292,0.0123437582017783
2015-12-24,2060.9883,-3.30369999999994,-0.0016004034312974,2060.9883,-0.0016016854448775138
2015-12-28,2056.5007,-4.48759999999993,-0.0021774019774881,2056.5007,-0.002179775963881752
2015-12-29,2078.3619,21.8611999999998,0.0106302905707739,2078.3619,0.010574186284967986
2015-12-30,2063.3552,-15.0066999999999,-0.0072204460637966,2063.3552,-0.007246639646872756
2015-12-31,2043.9369,-19.4183,-0.0094110311205749,2043.9369,-0.009455594687070561
2016-01-04,2012.6594,-31.2774999999999,-0.0153025761216014,2012.6594,-0.015420868880478883
2016-01-05,2016.7144,4.05500000000006,0.0020147472543044,2016.7144,0.002012720373034086
2016-01-06,1990.2623,-26.4521,-0.0131164333432637,1990.2623,-0.0132032134204334
2016-01-07,1943.0937,-47.1686000000002,-0.0236996902368096,1943.0937,-0.02398504546776903
2016-01-08,1922.0348,-21.0589,-0.0108378201215927,1922.0348,-0.01089697710418469
2016-01-11,1923.6748,1.6400000000001,0.0008532623863002,1923.6748,0.0008528985648923374
2016-01-12,1938.6789,15.0041000000001,0.0077997071022607,1938.6789,0.007769446633499673
2016-01-13,1890.2789,-48.4000000000001,-0.0249654545680567,1890.2789,-0.025282377399710867
2016-01-14,1921.8358,31.5569,0.0166943089720782,1921.8358,0.016556490734455982
2016-01-15,1880.3278,-41.508,-0.0215980990675686,1880.3278,-0.021834751712010977
2016-01-19,1881.3332,1.00540000000001,0.0005346940038859,1881.3332,0.0005345511059825526
